This is Ipopt version 3.14.17, running with linear solver MUMPS 5.7.3.

Number of nonzeros in equality constraint Jacobian...:    34816
Number of nonzeros in inequality constraint Jacobian.:        0
Number of nonzeros in Lagrangian Hessian.............:   101400

Total number of variables............................:     6010
                     variables with only lower bounds:     4207
                variables with lower and upper bounds:     1803
                     variables with only upper bounds:        0
Total number of equality constraints.................:     4215
Total number of inequality constraints...............:        0
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:        0

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 616r 2.4316041e+06 1.00e+04 6.24e+01  -5.4 2.19e+01  -1.1 5.78e-02 2.26e-05f  1
 617r 2.4317931e+06 1.00e+04 4.13e+01  -5.4 8.19e+00  -0.7 5.35e-01 2.17e-01f  1
 618r 2.4317932e+06 1.00e+04 4.14e+01  -5.4 2.48e+01  -1.2 1.52e-03 2.30e-05f  1
 619r 2.4323511e+06 1.00e+04 1.73e+01  -5.4 9.20e+00  -0.7 1.82e-01 5.58e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 620r 2.4324423e+06 1.00e+04 1.57e+01  -5.4 2.75e+01  -1.2 2.33e-02 3.12e-02f  1
 621r 2.4324718e+06 1.00e+04 2.48e+01  -5.4 1.03e+01  -0.8 3.09e-01 2.67e-02f  1
 622r 2.4327133e+06 1.00e+04 1.32e+01  -5.4 3.83e+00  -0.4 3.47e-01 5.80e-01f  1
 623r 2.4328225e+06 1.00e+04 3.91e+01  -5.4 1.15e+01  -0.8 6.67e-01 8.78e-02f  1
 624r 2.4332915e+06 1.00e+04 4.16e+00  -5.4 4.31e+00  -0.4 7.89e-01 1.00e+00f  1
 625r 2.4335125e+06 1.00e+04 3.17e+01  -5.4 1.29e+01  -0.9 5.92e-01 1.58e-01f  1
 626r 2.4335125e+06 1.00e+04 3.12e+01  -5.4 4.80e+00  -0.5 6.24e-02 4.06e-05f  1
 627r 2.4337670e+06 1.00e+04 3.35e+01  -5.4 1.45e+01  -0.9 3.18e-01 1.61e-01f  1
 628r 2.4337796e+06 1.00e+04 3.05e+01  -5.4 5.40e+00  -0.5 3.08e-01 2.11e-02f  1
 629r 2.4339490e+06 1.00e+04 3.32e+01  -5.4 1.63e+01  -1.0 1.96e-01 9.54e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 630r 2.4341553e+06 1.00e+04 2.17e+01  -5.4 6.07e+00  -0.6 6.16e-01 3.08e-01f  1
 631r 2.4343764e+06 1.00e+04 1.49e+01  -5.4 1.82e+01  -1.0 5.38e-02 1.10e-01f  1
 632r 2.4343809e+06 1.00e+04 3.31e+01  -5.4 6.80e+00  -0.6 1.00e+00 5.98e-03f  1
 633r 2.4347410e+06 1.00e+04 4.79e+01  -5.4 2.05e+01  -1.1 4.16e-01 1.60e-01f  1
 634r 2.4347412e+06 1.00e+04 4.79e+01  -5.4 7.61e+00  -0.7 4.38e-03 1.81e-04f  1
 635r 2.4349701e+06 1.00e+04 9.42e+01  -5.4 2.30e+01  -1.1 7.38e-01 9.08e-02f  1
 636r 2.4353789e+06 1.00e+04 4.85e+01  -5.4 8.55e+00  -0.7 5.30e-01 4.29e-01f  1
 637r 2.4354626e+06 1.00e+04 2.42e+01  -5.4 3.18e+00  -0.3 5.70e-01 2.33e-01f  1
 638r 2.4355611e+06 1.00e+04 2.18e+01  -5.4 9.55e+00  -0.8 6.21e-02 8.04e-02f  1
 639r 2.4359665e+06 1.00e+04 1.62e+00  -5.4 3.58e+00  -0.3 1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 640r 2.4364127e+06 1.00e+04 5.95e+00  -5.4 1.07e+01  -0.8 2.68e-01 3.63e-01f  1
 641r 2.4366064e+06 1.00e+04 1.12e+01  -5.4 3.99e+00  -0.4 1.00e+00 4.22e-01f  1
 642r 2.4366416e+06 1.00e+04 3.35e+01  -5.4 1.20e+01  -0.9 4.11e-01 2.58e-02f  1
 643r 2.4367273e+06 1.00e+04 7.10e+01  -5.4 3.94e+01  -1.3 2.04e-01 2.13e-02f  1
 644r 2.4368705e+06 1.00e+04 6.30e+01  -5.4 1.47e+01  -0.9 5.37e-02 9.39e-02f  1
 645r 2.4370111e+06 1.00e+04 5.09e+01  -5.4 5.49e+00  -0.5 4.14e-02 2.44e-01f  1
 646r 2.4373708e+06 1.00e+04 3.93e+01  -5.4 1.65e+01  -1.0 1.84e-02 2.09e-01f  1
 647r 2.4373708e+06 1.00e+04 3.87e+01  -5.4 6.13e+00  -0.5 7.47e-03 1.39e-05f  1
 648r 2.4376650e+06 1.00e+04 3.93e+01  -5.4 1.85e+01  -1.0 4.18e-03 1.53e-01f  1
 649r 2.4376650e+06 1.00e+04 3.33e+01  -5.4 6.87e+00  -0.6 8.02e-02 1.05e-05f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 650r 2.4384928e+06 1.00e+04 3.21e+01  -5.4 2.07e+01  -1.1 9.59e-02 3.80e-01f  1
 651r 2.4387264e+06 1.00e+04 1.28e+01  -5.4 7.64e+00  -0.7 5.05e-01 2.83e-01f  1
 652r 2.4387264e+06 1.00e+04 1.27e+01  -5.4 2.30e+01  -1.1 3.11e-03 1.26e-05f  1
 653r 2.4390771e+06 1.00e+04 2.79e+01  -5.4 8.59e+00  -0.7 1.00e+00 3.80e-01f  1
 654r 2.4390771e+06 1.00e+04 4.46e+01  -5.4 2.29e+01  -1.2 1.17e-01 4.06e-06f  1
 655r 2.4396417e+06 1.00e+04 2.00e+01  -5.4 8.56e+00  -0.8 5.54e-01 5.52e-01f  1
 656r 2.4398462e+06 1.00e+04 5.20e+01  -5.4 2.53e+01  -1.2 2.71e-01 6.68e-02f  1
 657r 2.4398466e+06 1.00e+04 5.32e+01  -5.4 9.46e+00  -0.8 7.39e-02 2.50e-04f  1
 658r 2.4401094e+06 1.00e+04 3.77e+01  -5.4 2.84e+01  -1.3 2.23e-05 7.55e-02f  1
 659r 2.4401094e+06 1.00e+04 3.79e+01  -5.4 1.06e+01  -0.9 5.92e-03 1.66e-05f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 660r 2.4401488e+06 1.00e+04 4.92e+01  -5.4 3.19e+01  -1.3 7.06e-02 9.90e-03f  1
 661r 2.4408692e+06 1.00e+04 9.25e+00  -5.4 1.20e+01  -0.9 2.64e-02 4.92e-01f  1
 662r 2.4409551e+06 1.00e+04 1.49e+01  -5.4 4.42e+00  -0.5 6.89e-01 1.55e-01f  1
 663r 2.4412083e+06 1.00e+04 4.68e+01  -5.4 1.33e+01  -1.0 5.97e-01 1.53e-01f  1
 664r 2.4415317e+06 1.00e+04 1.36e+01  -5.4 4.97e+00  -0.5 1.00e+00 5.18e-01f  1
 665r 2.4415318e+06 1.00e+04 1.42e+01  -5.4 1.49e+01  -1.0 6.12e-03 1.95e-05f  1
 666r 2.4420502e+06 1.00e+04 9.42e+00  -5.4 5.59e+00  -0.6 1.00e+00 7.42e-01f  1
 667r 2.4421701e+06 1.00e+04 2.50e+01  -5.4 1.67e+01  -1.1 2.02e-01 5.78e-02f  1
 668r 2.4422509e+06 1.00e+04 2.24e+01  -5.4 6.23e+00  -0.6 7.57e-02 9.07e-02f  1
 669r 2.4425066e+06 1.00e+04 1.22e+02  -5.4 1.87e+01  -1.1 1.00e+00 1.08e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 670r 2.4427969e+06 1.00e+04 8.95e+01  -5.4 7.00e+00  -0.7 2.30e-01 3.24e-01f  1
 671r 2.4429659e+06 1.00e+04 1.00e+02  -5.4 2.09e+01  -1.2 3.14e-01 6.33e-02f  1
 672r 2.4429664e+06 1.00e+04 9.93e+01  -5.4 7.82e+00  -0.7 1.46e-02 6.94e-04f  1
 673r 2.4431815e+06 1.00e+04 8.92e+01  -5.4 2.35e+01  -1.2 3.22e-02 7.22e-02f  1
 674r 2.4440952e+06 1.00e+04 3.67e+01  -5.4 8.80e+00  -0.8 1.63e-01 8.12e-01f  1
 675r 2.4444515e+06 1.00e+04 3.17e+01  -5.4 2.61e+01  -1.3 9.88e-02 1.06e-01f  1
 676r 2.4444515e+06 1.00e+04 3.21e+01  -5.4 9.73e+00  -0.8 1.26e-02 4.54e-06f  1
 677r 2.4444946e+06 1.00e+04 8.28e+01  -5.4 2.93e+01  -1.3 2.77e-01 1.14e-02f  1
 678r 2.4446999e+06 1.00e+04 7.15e+01  -5.4 1.10e+01  -0.9 3.23e-02 1.47e-01f  1
 679r 2.4447532e+06 1.00e+04 6.55e+01  -5.4 4.08e+00  -0.5 8.35e-02 8.85e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 680r 2.4449235e+06 1.00e+04 6.83e+01  -5.4 1.23e+01  -0.9 5.38e-01 1.06e-01f  1
 681r 2.4449235e+06 1.00e+04 1.06e+02  -5.4 4.25e+00  -0.5 2.29e-01 3.89e-06f  1
 682r 2.4452719e+06 1.00e+04 1.38e+02  -5.4 1.23e+01  -1.0 3.49e-01 1.95e-01f  1
 683r 2.4455282e+06 9.99e+03 4.12e+01  -5.4 5.04e+00  -0.6 6.34e-06 3.82e-01f  1
 684r 2.4459599e+06 9.99e+03 5.16e+01  -5.4 1.61e+01  -1.0 3.43e-01 2.17e-01f  1
 685r 2.4459599e+06 9.99e+03 5.29e+01  -5.4 6.02e+00  -0.6 1.70e-02 1.13e-05f  1
 686r 2.4469381e+06 9.99e+03 2.30e+01  -5.4 1.81e+01  -1.1 2.53e-01 4.39e-01f  1
 687r 2.4472508e+06 9.99e+03 1.54e+01  -5.4 6.74e+00  -0.7 5.42e-01 3.71e-01f  1
 688r 2.4473067e+06 9.99e+03 4.66e+01  -5.4 2.02e+01  -1.1 2.21e-01 2.23e-02f  1
 689r 2.4474051e+06 9.99e+03 4.21e+01  -5.4 7.56e+00  -0.7 8.58e-02 9.23e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 690r 2.4474769e+06 9.99e+03 4.21e+01  -5.4 2.26e+01  -1.2 3.26e-02 2.53e-02f  1
 691r 2.4474928e+06 9.99e+03 4.09e+01  -5.4 8.50e+00  -0.8 1.13e-02 1.94e-02f  1
 692r 2.4476899e+06 9.99e+03 3.32e+01  -5.4 2.54e+01  -1.2 3.14e-02 6.23e-02f  1
 693r 2.4476899e+06 9.99e+03 6.60e+01  -5.4 9.97e+00  -0.8 1.43e-01 2.77e-05f  1
 694r 2.4478726e+06 9.99e+03 6.94e+01  -5.4 3.00e+01  -1.3 7.05e-02 5.22e-02f  1
 695r 2.4480714e+06 9.98e+03 9.76e+01  -5.4 1.08e+01  -0.9 1.00e+00 1.48e-01f  1
 696r 2.4485372e+06 9.98e+03 7.95e+01  -5.4 3.31e+01  -1.4 9.51e-02 1.18e-01f  1
 697r 2.4486329e+06 9.98e+03 1.05e+02  -5.4 1.22e+01  -0.9 1.00e+00 6.34e-02f  1
 698r 2.4488873e+06 9.98e+03 8.16e+01  -5.4 4.50e+00  -0.5 1.61e-01 4.47e-01f  1
 699r 2.4490143e+06 9.98e+03 9.13e+01  -5.4 1.36e+01  -1.0 4.59e-01 7.48e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 700r 2.4490249e+06 9.98e+03 8.96e+01  -5.4 5.10e+00  -0.5 1.47e-02 2.14e-02f  1
 701r 2.4498584e+06 9.98e+03 3.76e+01  -5.4 1.53e+01  -1.0 8.00e-02 4.40e-01f  1
 702r 2.4499090e+06 9.98e+03 4.09e+01  -5.4 5.72e+00  -0.6 5.41e-01 7.06e-02f  1
 703r 2.4499800e+06 9.98e+03 7.07e+01  -5.4 1.71e+01  -1.1 3.62e-01 3.34e-02f  1
 704r 2.4500633e+06 9.98e+03 6.42e+01  -5.4 6.43e+00  -0.7 8.97e-02 9.22e-02f  1
 705r 2.4503084e+06 9.98e+03 1.09e+02  -5.4 1.93e+01  -1.1 7.00e-01 1.02e-01f  1
 706r 2.4503084e+06 9.98e+03 1.06e+02  -5.4 6.43e+00  -0.7 2.19e-01 1.95e-05f  1
 707r 2.4505852e+06 9.97e+03 8.94e+01  -5.4 1.91e+01  -1.2 4.05e-02 1.02e-01f  1
 708r 2.4505852e+06 9.97e+03 8.95e+01  -5.4 7.22e+00  -0.8 1.56e-02 3.58e-05f  1
 709r 2.4516327e+06 9.97e+03 2.87e+01  -5.4 2.14e+01  -1.2 1.77e-03 3.45e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 710r 2.4521916e+06 9.97e+03 4.05e+01  -5.4 8.02e+00  -0.8 3.84e-02 4.87e-01f  1
 711r 2.4521917e+06 9.97e+03 3.90e+01  -5.4 2.52e+01  -1.3 1.29e-02 1.50e-06f  1
 712r 2.4522431e+06 9.97e+03 4.00e+01  -5.4 9.50e+00  -0.9 7.95e-03 4.00e-02f  1
 713r 2.4525911e+06 9.96e+03 6.14e+01  -5.4 3.03e+01  -1.3 1.35e-02 9.32e-02f  1
 714r 2.4526307e+06 9.96e+03 3.07e+01  -5.4 1.10e+01  -0.9 3.39e-01 2.78e-02f  1
 715r 2.4528111e+06 9.96e+03 2.34e+01  -5.4 4.04e+00  -0.5 1.00e+00 3.33e-01f  1
 716r 2.4529780e+06 9.96e+03 2.06e+01  -5.4 1.23e+01  -1.0 8.74e-02 9.19e-02f  1
 717r 2.4535908e+06 9.96e+03 1.82e+01  -5.4 4.56e+00  -0.5 3.36e-01 1.00e+00f  1
 718r 2.4538172e+06 9.96e+03 8.00e+00  -5.4 1.36e+01  -1.0 2.64e-01 1.23e-01f  1
 719r 2.4538172e+06 9.96e+03 8.27e+00  -5.4 5.09e+00  -0.6 1.12e-02 1.39e-05f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 720r 2.4545547e+06 9.95e+03 5.93e+01  -5.4 1.53e+01  -1.1 9.07e-01 3.59e-01f  1
 721r 2.4553276e+06 9.95e+03 1.36e+01  -5.4 5.71e+00  -0.6 4.93e-01 1.00e+00f  1
 722r 2.4555155e+06 9.95e+03 9.56e+01  -5.4 1.71e+01  -1.1 8.02e-01 8.15e-02f  1
 723r 2.4555155e+06 9.95e+03 9.46e+01  -5.4 6.39e+00  -0.7 1.80e-02 6.32e-05f  1
 724r 2.4558670e+06 9.95e+03 1.25e+02  -5.4 1.92e+01  -1.2 1.00e+00 1.37e-01f  1
 725r 2.4558672e+06 9.95e+03 1.17e+02  -5.4 7.18e+00  -0.7 9.79e-02 1.95e-04f  1
 726r 2.4570079e+06 9.94e+03 5.88e+01  -5.4 2.15e+01  -1.2 1.09e-01 3.93e-01f  1
 727r 2.4570079e+06 9.94e+03 9.46e+01  -5.4 8.21e+00  -0.8 5.17e-01 7.47e-06f  1
 728r 2.4572603e+06 9.94e+03 6.87e+01  -5.4 2.56e+01  -1.3 1.97e-02 7.80e-02f  1
 729r 2.4572604e+06 9.94e+03 6.88e+01  -5.4 9.11e+00  -0.8 1.47e-02 1.35e-05f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 730r 2.4575155e+06 9.94e+03 3.89e+01  -5.4 2.88e+01  -1.3 5.29e-04 7.06e-02f  1
 731r 2.4577225e+06 9.94e+03 3.42e+01  -5.4 1.03e+01  -0.9 1.77e-01 1.50e-01f  1
 732r 2.4586460e+06 9.93e+03 1.68e+01  -5.4 3.07e+01  -1.4 4.38e-02 2.25e-01f  1
 733r 2.4588311e+06 9.93e+03 7.53e+01  -5.4 1.15e+01  -0.9 1.00e+00 1.19e-01f  1
 734r 2.4589040e+06 9.93e+03 6.77e+01  -5.4 4.29e+00  -0.5 9.73e-02 1.11e-01f  1
 735r 2.4590107e+06 9.93e+03 8.39e+01  -5.4 1.29e+01  -1.0 7.18e-01 6.05e-02f  1
 736r 2.4590197e+06 9.93e+03 8.25e+01  -5.4 4.82e+00  -0.6 1.60e-02 1.75e-02f  1
 737r 2.4590861e+06 9.93e+03 8.09e+01  -5.4 1.45e+01  -1.0 7.25e-02 3.30e-02f  1
 738r 2.4591585e+06 9.93e+03 7.36e+01  -5.4 5.44e+00  -0.6 8.52e-02 9.73e-02f  1
 739r 2.4591921e+06 9.93e+03 8.98e+01  -5.4 1.63e+01  -1.1 3.39e-01 1.52e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 740r 2.4600143e+06 9.93e+03 3.43e+01  -5.4 6.12e+00  -0.7 2.91e-01 9.82e-01f  1
 741r 2.4607930e+06 9.92e+03 2.83e+01  -5.4 1.83e+01  -1.1 3.54e-01 3.12e-01f  1
 742r 2.4607930e+06 9.92e+03 2.88e+01  -5.4 6.83e+00  -0.7 2.91e-02 5.69e-06f  1
 743r 2.4612403e+06 9.92e+03 1.36e+02  -5.4 2.05e+01  -1.2 1.00e+00 1.60e-01f  1
 744r 2.4620560e+06 9.92e+03 6.92e+01  -5.4 7.67e+00  -0.8 3.05e-01 7.79e-01f  1
 745r 2.4620560e+06 9.92e+03 1.52e+02  -5.4 2.40e+01  -1.2 2.95e-01 3.58e-06f  1
 746r 2.4621213e+06 9.91e+03 1.45e+02  -5.4 8.75e+00  -0.8 1.77e-05 5.55e-02f  1
 747r 2.4625508e+06 9.91e+03 1.28e+02  -5.4 2.61e+01  -1.3 1.01e-01 1.10e-01f  1
 748r 2.4625717e+06 9.91e+03 1.20e+02  -5.4 9.79e+00  -0.9 4.00e-01 1.57e-02f  1
 749r 2.4626127e+06 9.91e+03 1.18e+02  -5.4 2.92e+01  -1.4 9.06e-03 1.32e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 750r 2.4626267e+06 9.91e+03 1.17e+02  -5.4 1.10e+01  -0.9 2.92e-03 1.26e-02f  1
 751r 2.4631094e+06 9.91e+03 8.71e+00  -5.4 4.12e+00  -0.5 1.00e+00 8.57e-01f  1
 752r 2.4636563e+06 9.91e+03 7.36e+00  -5.4 1.24e+01  -1.0 2.24e-01 3.26e-01f  1
 753r 2.4640822e+06 9.90e+03 1.19e+01  -5.4 4.62e+00  -0.6 9.90e-01 6.73e-01f  1
 754r 2.4644818e+06 9.90e+03 5.34e+01  -5.4 1.38e+01  -1.0 6.33e-01 2.12e-01f  1
 755r 2.4644818e+06 9.90e+03 5.31e+01  -5.4 5.17e+00  -0.6 1.78e-02 1.03e-05f  1
 756r 2.4655143e+06 9.90e+03 6.64e+01  -5.4 1.55e+01  -1.1 1.00e+00 4.88e-01f  1
 757r 2.4658621e+06 9.89e+03 3.37e+01  -5.4 5.78e+00  -0.7 5.69e-01 4.37e-01f  1
 758r 2.4658622e+06 9.89e+03 4.56e+01  -5.4 1.73e+01  -1.1 1.07e-01 5.28e-05f  1
 759r 2.4663914e+06 9.89e+03 2.04e+01  -5.4 6.50e+00  -0.7 1.00e+00 5.89e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 760r 2.4663915e+06 9.89e+03 2.21e+01  -5.4 1.94e+01  -1.2 1.22e-02 5.11e-06f  1
 761r 2.4664757e+06 9.89e+03 3.14e+01  -5.4 7.30e+00  -0.8 3.89e-01 8.22e-02f  1
 762r 2.4671092e+06 9.89e+03 1.32e+01  -5.4 2.13e+01  -1.2 3.21e-02 2.18e-01f  1
 763r 2.4671457e+06 9.89e+03 6.44e+01  -5.4 7.96e+00  -0.8 8.95e-01 3.20e-02f  1
 764r 2.4671781e+06 9.89e+03 9.21e+01  -5.4 2.38e+01  -1.3 2.08e-01 9.59e-03f  1
 765r 2.4675595e+06 9.89e+03 5.63e+01  -5.4 9.46e+00  -0.9 2.52e-01 3.02e-01f  1
 766r 2.4679189e+06 9.88e+03 3.84e+01  -5.4 2.74e+01  -1.3 4.00e-06 9.53e-02f  1
 767r 2.4682790e+06 9.88e+03 4.78e+01  -5.4 1.02e+01  -0.9 6.84e-01 2.51e-01f  1
 768r 2.4683654e+06 9.88e+03 5.59e+01  -5.4 3.02e+01  -1.4 7.02e-02 2.02e-02f  1
 769r 2.4683915e+06 9.88e+03 7.11e+01  -5.4 1.14e+01  -1.0 5.06e-01 1.62e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 770r 2.4683998e+06 9.88e+03 6.99e+01  -5.4 4.26e+00  -0.5 1.50e-02 1.86e-02f  1
 771r 2.4692156e+06 9.87e+03 3.27e+01  -5.4 1.28e+01  -1.0 2.69e-01 4.54e-01f  1
 772r 2.4692156e+06 9.87e+03 3.32e+01  -5.4 4.76e+00  -0.6 1.53e-01 1.90e-05f  1
 773r 2.4697395e+06 9.87e+03 2.66e+01  -5.4 1.43e+01  -1.1 2.84e-01 2.58e-01f  1
 774r 2.4701961e+06 9.87e+03 9.11e+00  -5.4 5.34e+00  -0.6 4.21e-01 5.91e-01f  1
 775r 2.4701962e+06 9.87e+03 3.25e+01  -5.4 1.52e+01  -1.1 1.58e-01 9.11e-06f  1
 776r 2.4703843e+06 9.87e+03 5.97e+01  -5.4 5.65e+00  -0.7 1.00e+00 2.18e-01f  1
 777r 2.4703845e+06 9.87e+03 6.11e+01  -5.4 1.73e+01  -1.2 1.31e-02 5.86e-05f  1
 778r 2.4706798e+06 9.87e+03 4.41e+01  -5.4 6.38e+00  -0.7 4.13e-01 3.06e-01f  1
 779r 2.4709597e+06 9.86e+03 3.95e+01  -5.4 1.96e+01  -1.2 9.74e-02 9.87e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 780r 2.4712106e+06 9.86e+03 4.97e+01  -5.4 7.23e+00  -0.8 8.03e-01 2.32e-01f  1
 781r 2.4713718e+06 9.86e+03 7.72e+01  -5.4 2.23e+01  -1.3 2.47e-01 5.01e-02f  1
 782r 2.4714854e+06 9.86e+03 6.98e+01  -5.4 8.18e+00  -0.8 8.23e-01 9.33e-02f  1
 783r 2.4716125e+06 9.86e+03 1.09e+02  -5.4 2.53e+01  -1.3 3.04e-01 3.52e-02f  1
 784r 2.4720077e+06 9.86e+03 8.32e+01  -5.4 9.23e+00  -0.9 5.40e-02 2.89e-01f  1
 785r 2.4723998e+06 9.85e+03 1.74e+02  -5.4 2.87e+01  -1.4 6.90e-01 9.65e-02f  1
 786r 2.4723998e+06 9.85e+03 1.72e+02  -5.4 1.05e+01  -0.9 2.02e-02 3.63e-05f  1
 787r 2.4729241e+06 9.85e+03 8.85e+01  -5.4 3.88e+00  -0.5 4.00e-01 9.08e-01f  1
 788r 2.4729241e+06 9.85e+03 1.43e+02  -5.4 1.24e+01  -1.0 2.38e-01 1.08e-05f  1
 789r 2.4729380e+06 9.85e+03 1.41e+02  -5.4 4.61e+00  -0.6 3.11e-02 2.17e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 790r 2.4732063e+06 9.85e+03 1.23e+02  -5.4 1.35e+01  -1.0 1.16e-01 1.25e-01f  1
 791r 2.4739358e+06 9.84e+03 2.32e+01  -5.4 5.03e+00  -0.6 2.95e-01 1.00e+00f  1
 792r 2.4743491e+06 9.84e+03 2.58e+01  -5.4 1.54e+01  -1.1 2.66e-01 1.88e-01f  1
 793r 2.4744058e+06 9.84e+03 3.92e+01  -5.4 5.70e+00  -0.7 1.00e+00 6.87e-02f  1
 794r 2.4744363e+06 9.84e+03 3.81e+01  -5.4 1.74e+01  -1.1 1.29e-02 1.77e-02f  1
 795r 2.4751683e+06 9.84e+03 9.81e+00  -5.4 6.43e+00  -0.7 1.00e+00 7.94e-01f  1
 796r 2.4759195e+06 9.83e+03 2.80e+00  -5.4 1.98e+01  -1.2 2.14e-01 2.75e-01f  1
 797r 2.4759196e+06 9.83e+03 2.80e+00  -5.4 6.94e+00  -0.8 3.64e-02 1.84e-05f  1
 798r 2.4763030e+06 9.83e+03 1.65e+02  -5.4 2.24e+01  -1.3 1.00e+00 1.24e-01f  1
 799r 2.4765332e+06 9.83e+03 1.23e+02  -5.4 8.21e+00  -0.8 2.93e-01 1.98e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 800r 2.4765332e+06 9.83e+03 1.25e+02  -5.4 2.53e+01  -1.3 1.75e-02 1.97e-05f  1
 801r 2.4770232e+06 9.82e+03 4.62e+01  -5.4 9.30e+00  -0.9 1.00e+00 3.76e-01f  1
 802r 2.4770235e+06 9.82e+03 6.51e+01  -5.4 2.87e+01  -1.4 9.78e-02 6.62e-05f  1
 803r 2.4774014e+06 9.82e+03 4.60e+01  -5.4 1.05e+01  -0.9 1.93e-02 2.33e-01f  1
 804r 2.4774928e+06 9.82e+03 7.04e+01  -5.4 3.26e+01  -1.4 1.33e-01 2.08e-02f  1
 805r 2.4777631e+06 9.82e+03 5.62e+01  -5.4 1.19e+01  -1.0 5.40e-02 1.63e-01f  1
 806r 2.4779267e+06 9.82e+03 2.52e+01  -5.4 4.42e+00  -0.6 8.44e-01 2.61e-01f  1
 807r 2.4785934e+06 9.81e+03 8.40e+00  -5.4 1.35e+01  -1.0 2.65e-01 3.57e-01f  1
 808r 2.4785934e+06 9.81e+03 7.94e+01  -5.4 5.12e+00  -0.6 4.71e-01 9.61e-06f  1
 809r 2.4786211e+06 9.81e+03 7.63e+01  -5.4 1.55e+01  -1.1 5.33e-06 1.33e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 810r 2.4786314e+06 9.81e+03 7.48e+01  -5.4 5.69e+00  -0.7 1.23e-02 1.87e-02f  1
 811r 2.4808088e+06 9.79e+03 1.08e+02  -5.4 1.74e+01  -1.1 4.45e-02 9.32e-01f  1
 812r 2.4808088e+06 9.79e+03 9.35e+01  -5.4 6.46e+00  -0.7 1.04e-01 1.15e-05f  1
 813r 2.4811579e+06 9.79e+03 5.10e+00  -5.4 1.98e+01  -1.2 4.64e-01 1.33e-01f  1
 814r 2.4814598e+06 9.79e+03 5.92e+00  -5.4 7.31e+00  -0.8 2.50e-01 3.11e-01f  1
 815r 2.4818845e+06 9.79e+03 6.59e+00  -5.4 2.25e+01  -1.2 1.22e-01 1.31e-01f  1
 816r 2.4824313e+06 9.78e+03 2.84e+01  -5.4 8.29e+00  -0.8 9.85e-01 4.91e-01f  1
 817r 2.4829720e+06 9.78e+03 2.71e+01  -5.4 2.55e+01  -1.3 1.77e-01 1.60e-01f  1
 818r 2.4829720e+06 9.78e+03 2.82e+01  -5.4 9.40e+00  -0.9 2.71e-02 7.99e-06f  1
 819r 2.4833677e+06 9.78e+03 1.91e+01  -5.4 2.89e+01  -1.3 7.77e-02 1.07e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 820r 2.4834432e+06 9.77e+03 2.85e+01  -5.4 1.06e+01  -0.9 2.24e-01 5.39e-02f  1
 821r 2.4835871e+06 9.77e+03 8.40e+01  -5.4 3.27e+01  -1.4 2.65e-01 3.46e-02f  1
 822r 2.4845699e+06 9.77e+03 3.50e+01  -5.4 1.20e+01  -1.0 1.00e+00 6.24e-01f  1
